Bowler,Cluster,DPPI_Bowl
LJ Wright,0,-0.46887339266688316
BW Hilfenhaus,0,-0.4691610384128556
F Stoman,0,-0.46977144876843746
Mehedi Hasan Miraz,0,-0.4716371477836756
Arjun Vinod,0,-0.4722927431908743
J Jojo,0,-0.47279792958942374
P Florin,0,-0.47281256860388715
Raza-ur-Rehman,0,-0.473595294821596
SF Nhavotso,0,-0.47518544724462747
BG Lister,0,-0.4753383674639817
A Kheterpal,0,-0.4760715809896625
Tian Sen Qun,0,-0.47614631026861326
Tarun Yadav,0,-0.4765531777837784
SJ Patel,0,-0.47678719410937326
SVE Bharathi,0,-0.4771294284405229
A Khan,0,-0.47723325874315314
S Bhari,0,-0.4775739544127238
B Shikongo,0,-0.4775739544127238
NA Greenwood,0,-0.47832343487212
AV Lalcheta,0,-0.47852184250852114
Sirajullah Khadim,0,-0.4809192543443727
JN Loftie-Eaton,0,-0.4810000829625338
YK Pathan,0,-0.48103013537600764
AAP Rivero,0,-0.4812055980056257
HK Bennett,0,-0.4813441937150079
Khin Aye,0,-0.48180865418949453
ML Lewis,0,-0.48180865418949453
KK Ahmed,0,-0.4820562570046136
Syazrul Idrus,0,-0.48225542200215293
I Elec,0,-0.48225985442036123
BC Fortuin,0,-0.48318077463943826
Vinay Ravi,0,-0.4836941494154773
Ahmed Hassan,0,-0.4849319340848093
Amar Sharma,0,-0.4849981710062973
Ritik Tomar,0,-0.48507741335222404
JE Taylor,0,-0.4850841385573861
SSB Magala,0,-0.48539100930461665
PW Borren,0,-0.4858275987814035
DK Anefie,0,-0.4858377771172751
R Satheesan,0,-0.4866277706158881
Jaspreet Singh,0,-0.48783683706834974
RM West,0,-0.48789775447944705
DO Leicher,0,-0.4887217599886591
D Suzuki,0,-0.49083814241372525
MR Swart,0,-0.49288664420167244
H Osinde,0,-0.49316874929794463
Nasum Ahmed,0,-0.4938726096782047
MD Gunathilaka,0,-0.49482019626559964
Ali Khan,0,-0.49482019626559964
Sohail Khan,0,-0.4960533628180664
G Goudie,0,-0.4966050942511066
Ravi Bishnoi,0,-0.4967577899992677
Kaleem Sana,0,-0.4970947677710462
Abdullah Akbarjan,0,-0.4977864511185264
GT Main,0,-0.49825476483976716
PK Matautaava,0,-0.49827406647046557
Kashif Daud,0,-0.4985346707865121
Akhil Arjunan,0,-0.4985346707865121
Shahid Mahmood,0,-0.4989740950126392
SM Tupou,0,-0.4995016638550287
TS Chisoro,0,-0.4998851872920266
C Wright,0,-0.5008626770918874
BM Scholtz,0,-0.5020001494069786
MJG Rippon,0,-0.5025419008801548
D Finau,0,-0.502622701909886
M Gouws,0,-0.503291381339551
JR Hopes,0,-0.5033300466965789
S Sreesanth,0,-0.5033487525298851
A Mansale,0,-0.503390642749485
TH David,0,-0.5034366867336865
Omar Hayat,0,-0.5037770661573546
Imad Wasim,0,-0.504264779755919
T Natarajan,0,-0.5043347601889984
TS Braat,0,-0.5054915438456955
Gurdeep Singh,0,-0.5058872008118036
M Breban,0,-0.5063371764307985
VR Iyer,0,-0.5065213651043382
ACF Stokes,0,-0.5072832977645874
LS Livingstone,0,-0.5077800543781076
BC Fortuin,0,-0.5078984447244466
JEC Franklin,0,-0.5083394510176684
Ali Abdulla Popalzae,0,-0.5085352783997026
Nawaf Ahmed,0,-0.5086620958829082
JD Newton,0,-0.5086857643269223
Nizakat Khan,0,-0.5086857643269223
DL Brangman,0,-0.5086857643269223
Umran Malik,0,-0.5087100916920767
B Fernando,0,-0.5087974378536134
Kushal Malla,0,-0.5090478180303083
P Kumbhare,0,-0.5091584218827027
PA Hitchcock,0,-0.509334900875416
Muhammad Jawadullah,0,-0.5098998805522403
N Master,0,-0.5110938869838373
Alok Kapali,0,-0.5110938869838373
LL Tsotsobe,0,-0.5111828310062201
Amir Hamza,0,-0.5117234039153339
S Thanikaithasan,0,-0.5119940617573068
KP Meiyappan,0,-0.51368970645609
A Venkatesh,0,-0.5140525953049093
Rakibul Hasan,0,-0.5141682525775997
B Niaz,0,-0.514274262106144
MC Sorensen,0,-0.5148899985620541
Junaid Siddiqui,0,-0.5157001116096567
Amjad Sher,0,-0.5161685625747409
Qasim Anwar,0,-0.5177023861965266
M Sarenac,0,-0.5181016956098304
ED Silva,0,-0.5182027958576522
Shoaib Malik,0,-0.5188963926281237
Tariq Aziz,0,-0.5188963926281237
LL Tsotsobe,0,-0.5207319923791593
Mohammad Kamran,0,-0.5207559884748888
A Ndlovu,0,-0.5214922121003764
Z Abbasi,0,-0.5225443107056649
TM Odoyo,0,-0.524290775615495
Niv Nagavkar,0,-0.5246936301857498
TE Kane,0,-0.5249255664804793
GH O'Brien,0,-0.5249255664804793
FA Allen,0,-0.5259110302560059
CN Greaves,0,-0.5273014080568394
MJG Rippon,0,-0.5278145206956399
Sazib Bhuiyan,0,-0.5302056780577127
BJ Currie,0,-0.5317843754384923
Nawroz Mangal,0,-0.5320696128157674
S Vijay Unni,0,-0.5320778201630146
K Motlanka,0,-0.5325161983021012
J Baguma,0,-0.5332182648923628
JA Burrows,0,-0.5333556189812947
Hassan Mehmood,0,-0.534918468494314
M Prasanna,0,-0.5358273029368606
PM Liyanagamage,0,-0.5398119603942462
JD Unadkat,0,-0.5401402571169631
Ahmadschah Ahmadzai,0,-0.5406632332908714
Ahmad Khalid Ahmadzai,0,-0.5411423623328273
KS Bagabena,0,-0.5426325882564866
SM Pollock,0,-0.5429019478926275
B Evans,0,-0.5435020785596996
M Faraz Akram,0,-0.5458878436376988
Mohammad Nawaz,0,-0.5460008602389236
HJ Manenti,0,-0.5471950757538022
GJ Maxwell,0,-0.5475664576005712
R Hekure,0,-0.5477667534422873
D Ravu,0,-0.5482503493638016
P Jayawickrama,0,-0.5485732353872956
M Zondeki,0,-0.5487296521143361
Tanwir Afzal,0,-0.5487296521143361
Fawad Ahmed,0,-0.5489886788205374
MJ Henry,0,-0.5492981311442356
W Nalisa,0,-0.5494591578646488
CM Akachukwu,0,-0.5500373924062536
Mohammad Shahzad (2),0,-0.551315198027392
Alam Nakash,0,-0.551315198027392
MO Jones,0,-0.5513810366913872
Abdul Majid,0,-0.5524607619176483
LMP Simmons,0,-0.5524607619176483
P Cabebula,0,-0.5527294627405192
Adnan Idrees,0,-0.5536464722264043
Imran Butt,0,-0.5537194284014791
Usman Arif,0,-0.5544780938111012
RM Haq,0,-0.5544780938111012
K Nestor,0,-0.5545102666714985
Surya Anand,0,-0.5547476098938988
TM Macalou,0,-0.556135589057625
AF Ifill,0,-0.556135589057625
Hwanhee Lee,0,-0.556135589057625
SM Warnakulasuriya,0,-0.5561778248882351
Hisham Sheikh,0,-0.5562682445794441
Syed Maisam Ali,0,-0.5565534858572654
DJ Hooda,0,-0.5569544539979033
Zulqarnain Haider,0,-0.5600741908385184
A Husain,0,-0.5605477212175186
Ngawang Thinley,0,-0.5614810196216834
G Bakiweyem,0,-0.5627507069427455
M Jenkinson,0,-0.5629893304073055
PRP Boissevain,0,-0.5635203495292079
YM Nkanya,0,-0.5636383726075899
JF Mooney,0,-0.5638147599898066
H Lin Aung,0,-0.56459369010911
PP Chawla,0,-0.5651872854005439
MR Marsh,0,-0.5653392757534799
KM Jarvis,0,-0.5661031951212405
R Powell,0,-0.5662215069685304
SA Mohandas,0,-0.5673844619036568
RP Burl,0,-0.568070105461
SF Tiai,0,-0.5687189400055193
PD Collingwood,0,-0.5690164304193308
R Dhiman,0,-0.5693139473180568
N Dutta,0,-0.5720268773485502
CD Barnwell,0,-0.5724452987591956
PM Liyanagamage,0,-0.5749001465715529
UT Yadav,0,-0.5749639767446377
Sikder Billah,0,-0.575019738503248
Imran Arif,0,-0.5757254467571005
Zulfiqar Babar,0,-0.576283144494823
Imran Anwar,0,-0.5799943273994388
Mohammad Asif,0,-0.5802768404220187
KH Pandya,0,-0.5807367705307835
K Kubota,0,-0.5817463460321763
Junaid Khan,0,-0.5825887264341437
RK Kleinveldt,0,-0.5829894731922295
SW Masakadza,0,-0.583260438438642
S Nadigotla,0,-0.5833195604668264
S Waqas Ahmed,0,-0.5836806368943515
JK Mukhiya,0,-0.5839117295417828
AC Voges,0,-0.5840268902102173
RAS Lakmal,0,-0.5843400771381508
DP Michael,0,-0.58476683834645
AM Phangiso,0,-0.5847774530218822
MM Patel,0,-0.5852125997446378
Nadeem Ahmed,0,-0.5862578357714621
P Bhart,0,-0.5864076039600674
DT Johnston,0,-0.587631888637123
Hassan Mehmood,0,-0.5877898226135003
V Shankar,0,-0.5884519198339451
Abdullah Mahmood,0,-0.5888330160544382
CK Jasmat,0,-0.5888698364474587
F Akankwasa,0,-0.5894304151913698
MWR Stokes,0,-0.5901610851586302
Abdul-Shakoor Rahimzei,0,-0.5906039175944304
MW Parkinson,0,-0.5913304580456732
Fawad Alam,0,-0.5913304580456732
Anwar Ali,0,-0.5942377359326704
Thuya Aung,0,-0.5942924782070353
SKDT Madusanka,0,-0.5942924782070353
TS Braat,0,-0.5942924782070353
Mustapha Yusuf,0,-0.5942924782070353
Yamin Ahmadzai,0,-0.5956496125178525
SK Raina,0,-0.5964916830359599
D Muhumuza,0,-0.5968109448191159
Waseem Muhammad,0,-0.5970852281727013
HL Harji,0,-0.5973513573207492
CT Tremlett,0,-0.5973513573207492
Ameer Saiyed,0,-0.5975818793426074
HS Baidwan,0,-0.5980158288756754
SF Tiai,0,-0.5980352294961715
R Trumpelmann,0,-0.5986627003008895
DI Allan,0,-0.598666693851549
W Madhevere,0,-0.598666693851549
Aung Ko Ko,0,-0.598666693851549
MD Gunathilaka,0,-0.5993936784483338
A Krishna,0,-0.6006716349783879
Surya Anand,0,-0.601251090962254
JL Denly,0,-0.601251090962254
M Mwamadi,0,-0.601454449910445
Ihsanullah,0,-0.6016064921492891
D Kansonkho,0,-0.6019854695830633
P Kumar,0,-0.6033948339020732
Jubair Hossain,0,-0.6033948339020732
DR Smith,0,-0.6040569311225178
Navdeep Saini,0,-0.6040912856505398
MN Samuels,0,-0.6069354693342459
Kim Daeyeon,0,-0.6069354693342459
Syed Amanullah,0,-0.6069528836901333
H Fennell,0,-0.6076221583030725
A Neill,0,-0.6082851582093146
Nijat Masood,0,-0.6084030414396181
BM Wheeler,0,-0.6084938312196815
A Mansale,0,-0.6085261576869404
SH Obed,0,-0.6085261576869404
SMSM Senanayake,0,-0.6085261576869404
Raja Adeel,0,-0.6085261576869404
B Regmi,0,-0.6092856262221683
K Kubota,0,-0.6094594560911052
Myat Thu Aung,0,-0.6098974894956082
JDF Vandersay,0,-0.6098974894956082
JRMVB Sanjaya,0,-0.6100180549800721
S Vijayakumar,0,-0.6115224072467411
GA Lamb,0,-0.612956368609322
R Powell,0,-0.612956368609322
Imad Wasim,0,-0.6141141396107304
NO Miller,0,-0.6142717051401219
Ebadat Hossain,0,-0.6158602643764746
DE Roache,0,-0.6160772276784656
AF Ifill,0,-0.6164665479621392
Imran Ameer,0,-0.6164772963217798
F Akankwasa,0,-0.6164915577263347
GT Taylor,0,-0.6174629086781646
R Bakum,0,-0.6180316450494965
BS Stephenson,0,-0.6188588812425065
CJ Dala,0,-0.6191642006259946
J van Heerden,0,-0.6199769613199705
GD McGrath,0,-0.6207767972264746
IDM Latin,0,-0.6213592617547428
Awais Ikram,0,-0.6216904714543804
C de Grandhomme,0,-0.6222547792097617
Namgay Thinley,0,-0.622300017074856
Haider Butt,0,-0.622300017074856
Jitesh Patel,0,-0.6225578949787061
Yair Nagavkar,0,-0.6225578949787061
DS Kulkarni,0,-0.6225578949787061
Walid Ghauri,0,-0.6225578949787061
SMK Waththage,0,-0.6230604362924415
Karma Dorji,0,-0.6238236324099203
WAE Burton,0,-0.6244175267155925
D Madushanka,0,-0.6250145843852963
KS Airee,0,-0.6251694847908309
LA Simango,0,-0.6256613396919624
RD Chahar,0,-0.6260299780758171
RML Taylor,0,-0.6260299780758171
V Balakrishnan,0,-0.6261929790479126
Bashar Khan,0,-0.6269152984874521
Nijat Masood,0,-0.6275196768512147
LT Bichard,0,-0.6285705505567896
Basir Ahamad,0,-0.6297048052157939
Ayan Khan,0,-0.6297048052157939
Sikander Zulfiqar,0,-0.6310354836603723
M Faheem,0,-0.6310354836603723
DT Christian,0,-0.6313681120078984
Iftikhar Anjum,0,-0.6316097820943356
Yasir Mohammad,0,-0.6316822389670385
AW Hawkins-Kay,0,-0.6316926751421739
JC Darji,0,-0.6320738059773263
Mohammad Ghazanfar,0,-0.6320738059773263
O Thomas,0,-0.6326063493700795
B George,0,-0.6328170900295826
Izatullah Dawlatzai,0,-0.6328999958136237
T Zotos,0,-0.6336366563380693
K Gore,0,-0.6336366563380693
RMS Eranga,0,-0.6336366563380693
MS Chapman,0,-0.6348548515414916
Aphsal Ashraf,0,-0.6348548515414916
N Senamontree,0,-0.6348548515414916
Md Shafiqul Haque,0,-0.6364903537141722
Ehsan Nawaz,0,-0.6381309056790818
Omar Hayat,0,-0.6381629062672789
T Yotharat,0,-0.6381629062672789
K Piet,0,-0.6381629062672789
Imran Yousaf,0,-0.6381629062672789
TE Kane,0,-0.6387014976236192
Sultan Ahmed,0,-0.638867987840072
K Cawte,0,-0.6392073337906494
JM Muirhead,0,-0.6398763116216127
SK Awiah,0,-0.6410556103210321
CM Wright,0,-0.6416349893643898
L Nou,0,-0.6416349893643898
S Waqas Ahmed,0,-0.6416349893643898
D Johnson,0,-0.6419228046888158
GSNFG Jayasuriya,0,-0.6430958722064302
Karma Dorji,0,-0.6442283711418975
H Dandapani,0,-0.6442283711418975
A Dutt,0,-0.6442283711418975
C Munro,0,-0.6450217386014429
SC Getkate,0,-0.6452065335863642
Abdullah Mahmood,0,-0.6453098165043666
Afif Hossain,0,-0.6453098165043666
Akramullah Malikzada,0,-0.6453098165043666
Bilal Tahir,0,-0.6453098165043666
Waqar Ali,0,-0.6467894174207773
Sajad Ahmadzai,0,-0.6472872502556112
MC Henriques,0,-0.6472872502556112
PWA Mulder,0,-0.6472872502556112
Waseem Muhammad,0,-0.6472872502556112
SB Styris,0,-0.6479654499737524
N Pathan,0,-0.6482113606586524
SM Harwood,0,-0.6484221013181555
AD Mascarenhas,0,-0.6504598628300643
Najeeb Amar,0,-0.6504598628300643
Anique Uddin,0,-0.6508020971612138
GRD Munasinghe,0,-0.6519543990456347
CJ Langford,0,-0.651996103592811
Irfan Ahmed,0,-0.651996103592811
K Santokie,0,-0.6524690738833685
Yasir Arafat,0,-0.6525615573469881
Ebadat Hossain,0,-0.6537679175558516
JD Wildermuth,0,-0.6537679175558516
D Gough,0,-0.6538947099250355
A Rangaswamy,0,-0.6542039979678849
Dharmendra Manani,0,-0.6546727516832248
Abu Hider,0,-0.6555864259111306
R Sakurano-Thomas,0,-0.6562147006496313
Fayaz Khan,0,-0.6563360584753295
DK Pallekonda,0,-0.6572400006529626
Mohammed Qasim,0,-0.6572400006529626
ZK Shem,0,-0.6572400006529626
T Nightingale,0,-0.6572400006529626
Nazmul Islam,0,-0.6573668181361683
Osama Mahmood,0,-0.6575638596623752
Saber Zakhil,0,-0.6575961063683861
LA Musiani,0,-0.6575961063683861
GJ Delany,0,-0.6581536748808683
DC Stovell,0,-0.6581536748808683
HMRKB Herath,0,-0.6597481018871783
AO Suji,0,-0.6598333824304701
DC Drakes,0,-0.660811544874937
C Smith,0,-0.6613590387716692
J Coetzee,0,-0.6613590387716692
J Louw,0,-0.6614583001816031
CB Sole,0,-0.661570423200138
J Baguma,0,-0.66160403356991
AK Markram,0,-0.6634262553043726
Usman Najeeb,0,-0.6641975027823777
TM Odoyo,0,-0.6653470785933373
J Mulder,0,-0.6657579323169495
Umair Qasim,0,-0.6659661021565648
VM Vaghela,0,-0.6659661021565648
Aamir Lal,0,-0.6659661021565648
Waqas Barkat,0,-0.6660178696579074
Shohidul Islam,0,-0.6669372310163688
Junaid Aziz,0,-0.6679743397028808
Sajid Liaqat,0,-0.6694065392141963
BDH Stevens,0,-0.6697340509162952
SM Boland,0,-0.6698090092564577
Muslim Yar,0,-0.6702777629717975
P Mishra,0,-0.6717573638882084
NL Ujawe,0,-0.6732011176569589
Pavandeep Singh,0,-0.6732011176569589
DF Jacobs,0,-0.6732011176569589
R Coker,0,-0.6732011176569589
LC Le Tissier,0,-0.6732011176569589
AY Patel,0,-0.6732011176569589
A Prashar,0,-0.6735604379612359
Zain Ahmad,0,-0.6745559274033268
HA Varaiya,0,-0.6745559274033268
Gurpratap Singh,0,-0.6762145696008459
G Ngegba,0,-0.676964050060242
SA Okpe,0,-0.676964050060242
Aayan Afzal Khan,0,-0.676964050060242
P Negi,0,-0.676964050060242
STR Binny,0,-0.676964050060242
SKS Gill,0,-0.6778558001651488
AY Patel,0,-0.6785251891286498
D Ajekun,0,-0.6796406981506558
P Buccimazza,0,-0.6796406981506558
C Munro,0,-0.6796495382511885
SD Valjalo,0,-0.6804735437604005
C Rububagumya,0,-0.680971869128151
Ali Hasan,0,-0.6815711134451377
TCW Veillard,0,-0.6823584330476131
AM Phangiso,0,-0.6823584330476131
AM Guruge,0,-0.6823584330476131
SM Harwood,0,-0.6823584330476131
Ibrahim Jabarkhel,0,-0.6823584330476131
Nazmul Islam,0,-0.6823584330476131
MM Ali,0,-0.6823584330476131
C Chatphaisan,0,-0.6823584330476131
YYM Jakda,0,-0.6828909801890917
Yuvraj Singh,0,-0.6831216213482993
Waseeq Ahmed,0,-0.6831216213482993
WPUJC Vaas,0,-0.6835725492729312
AS Abioye,0,-0.6835725492729312
Paing Danu,0,-0.6835725492729312
TK Lal,0,-0.6847907444763535
Sher Sahak,0,-0.6847907444763535
Hussain Talat,0,-0.6847907444763535
CPPM Sadun,0,-0.686796448488276
MF Maharoof,0,-0.6878409212982908
SG Whittingham,0,-0.6878409212982908
WK Bitis,0,-0.6878409212982908
SR Tendulkar,0,-0.6878409212982908
Naveed Ahmed,0,-0.6878409212982908
AJ McKay,0,-0.6900968989322662
SHA Rance,0,-0.6909241269925858
J Rasu,0,-0.6910509444757914
AA Noffke,0,-0.6912488316408512
I Asif,0,-0.6915708822992519
DJ Turkich,0,-0.6925690613488147
R Ravindra,0,-0.6925690613488147
CJPF Kalugamage,0,-0.6925690613488147
MM Iqbal,0,-0.6925690613488147
LPC Silva,0,-0.6925690613488147
Farhan Ahmed,0,-0.6925690613488147
S Dube,0,-0.6937327671734181
SO Tikolo,0,-0.6951648808210675
CG Osborne,0,-0.6952457094392286
Kamran Shazad,0,-0.6960785550489732
PF Gallagher,0,-0.6961593836671344
CL White,0,-0.6965571011704829
E Chigumbura,0,-0.6980889602025399
S Rossi,0,-0.6988534501200778
Haider Butt,0,-0.7000912347894098
Waheed Ahmed,0,-0.7000912347894098
RA Abolarin,0,-0.7000912347894098
Anwar Rahman,0,-0.7021769913259137
JT Smuts,0,-0.7023345614927361
JK Kamande,0,-0.7029346147779614
RP Meredith,0,-0.7031703673233537
Sufyan Mehmood,0,-0.7034459325868635
Robert Raina,0,-0.7034459325868635
Mirwais Ashraf,0,-0.7035782465521131
SS Pathirana,0,-0.7038130013608267
MM Sharma,0,-0.7043596068147693
JD Newton,0,-0.706885243996582
MP O'Dowd,0,-0.7072467831134481
HF Gurney,0,-0.7078937404336962
Akhil Anil,0,-0.7080719274421319
M Cope,0,-0.7088229124785536
M Stoman,0,-0.7096869011162501
VM Nyauchi,0,-0.709898695940469
AS Hansra,0,-0.7106481763998651
RJG Palmer,0,-0.7117643949557071
MJ Clarke,0,-0.7146877496408683
D Bishoo,0,-0.7153867953070667
SI Kamea,0,-0.7158348277771318
Asad Mohammad,0,-0.7184506820441514
AJ Michael,0,-0.7190761941893131
P Kumar,0,-0.721496477135399
LA Musiani,0,-0.7229185849556722
Muhammad Tanveer,0,-0.7244928090556272
M Campopiano,0,-0.7269006525289399
G Wijekoon,0,-0.7288490071606906
CV Varun,0,-0.7288490071606906
Zeerak Chughtai,0,-0.7288490071606906
M Gherasim,0,-0.7289298357788517
B Khumalo,0,-0.7314304092948937
Ravinderpal Singh,0,-0.7317410448409114
Mohammad Ashraful,0,-0.7318945322349133
Tanveer Ahmed,0,-0.7390867320904262
C Sakariya,0,-0.7416591040267969
HMCM Bandara,0,-0.7419179761910013
T Tshose,0,-0.7420654212618711
NK Tiwari,0,-0.7476888748897418
DA Blignaut,0,-0.750189443983338
Z Simpson,0,-0.7515290305314015
T Kahamker,0,-0.7538567823953461
Zahid Abbas,0,-0.7563989810102902
Amoluk Singh,0,-0.7575424063281893
BB Sran,0,-0.7606438465487178
Nasir Hossain,0,-0.7611412319705304
Zohaib Sarwar,0,-0.7614178759049633
JB Abega,0,-0.7621714672969062
CA Soper,0,-0.7674126513621897
K Namchaikul,0,-0.769461793683919
WT Mashinge,0,-0.7747175994717652
J Ghadiyali,0,-0.7748966875260501
Mansoor Amjad,0,-0.7749442819345964
Aminul Islam,0,-0.7797590348244745
MV Matsau,0,-0.7811432704793633
CE McConchie,0,-0.7841783077655093
I Danladi,0,-0.7842571458857194
SA Abbott,0,-0.7844820523872476
TK Lal,0,-0.785077601765358
JL Denly,0,-0.785077601765358
Sabbir Rahman,0,-0.7859740599112206
AJ Turner,0,-0.7887524289053347
Aftab Kayani,0,-0.7903226107603379
Ibrahim Rizan,0,-0.7938725416405414
S Kushretha,0,-0.79721052995682
DJ Malan,0,-0.7972812235155566
M Jobarteh,0,-0.7974920206034917
I Ntirenganya,0,-0.797811323694025
Naved-ul-Hasan,0,-0.7993497838728545
ST Gabriel,0,-0.7996749615176486
UWMBCA Welegedara,0,-0.8063348739451521
Saqib Zulfiqar,0,-0.8074532783901098
E Ochieng,0,-0.8089865011626245
SC Meaker,0,-0.809356505978186
M Mooketsi,0,-0.8101299264805237
Sher Sahak,0,-0.8139778013980687
Rafiullah,0,-0.8140617776027992
R Abdulkareem,0,-0.816643730057927
KK Dobell,0,-0.8185880275320085
KB Ahir,0,-0.8194084834116473
Hussain Talat,0,-0.8219717251075558
Arjun Vinod,0,-0.8220601106291197
Waqas Maqsood,0,-0.8239794845795114
R Frylinck,0,-0.8257349377690963
AAhan Achar,0,-0.8258010454485816
V Ravindran,0,-0.8258010454485816
Umar Adam,0,-0.8296667888913718
RJ Ranpura,0,-0.8296667888913718
DR Briggs,0,-0.8296667888913718
KC Hodsoll,0,-0.830884984094794
Taher Muhammad,0,-0.830884984094794
Sirajullah Khadim,0,-0.831283533699259
Charanjeet Singh,0,-0.8341930388205814
Parvez Rasool,0,-0.8341930388205814
Shahil Momin,0,-0.8341930388205814
TK Patel,0,-0.8341930388205814
SSM Stanislaus,0,-0.8354762917142127
A Martel,0,-0.8360116737497829
M Leporoporo,0,-0.8376651219176925
R Athapaththu,0,-0.8376651219176925
MR Montfort,0,-0.8376651219176925
M Whelan,0,-0.8413399490576692
Rizwan Cheema,0,-0.8413399490576692
D Mogan,0,-0.8433173828089138
Mohsin Khan,0,-0.8433173828089138
Tauqeer Hussain,0,-0.8461828241701636
K Bhurtel,0,-0.8463912234212947
W Viraliliu,0,-0.8463912234212947
M Shumba,0,-0.8464899953833669
B Jerkovic,0,-0.8468885449878318
RR Sarwan,0,-0.8526610312744478
Adnan Razzaq,0,-0.8532701332062651
MS Graham,0,-0.8542933331287696
K Piet,0,-0.8553517630562928
GM Ntambalika,0,-0.856944960346242
A Reyes,0,-0.857011068025727
CT Mutombodzi,0,-0.8582251842510451
Azyan Farhath,0,-0.86043040855676
S Shrivastava,0,-0.8619962347098673
Gulsan Jha,0,-0.8619962347098673
KS Williamson,0,-0.8619962347098673
Hamid Mahmood,0,-0.8619962347098673
Ayyaz Qureshi,0,-0.862060045266438
TCW Veillard,0,-0.862783554312343
Nyeing Cham Soe,0,-0.862783554312343
D Jakiel,0,-0.8682660425630206
S Nsubuga,0,-0.8682660425630206
AJ Hosein,0,-0.8682660425630206
KJ Ferrary,0,-0.8692312502102615
JD Nel,0,-0.8692312502102615
CJ Boyce,0,-0.8692312502102615
Waqar Abbasi,0,-0.8692312502102615
MTMMJ Ave,0,-0.8692312502102615
Abdullah Jasat,0,-0.8692312502102615
G Mubiru,0,-0.8692312502102615
M Simpson-Parker,0,-0.8719960035639815
A Pusthay,0,-0.8729941826135446
Ibrahim Jabarkhel,0,-0.8729941826135446
D Wotu,0,-0.8729941826135446
T Nightingale,0,-0.8729941826135446
Sulaiman Ali,0,-0.8730582247005048
KA Maharaj,0,-0.8730582247005048
AJ Hall,0,-0.8756708307039585
W Behr,0,-0.8756708307039585
K Hinds,0,-0.8756708307039585
J Kariko,0,-0.8783885656009158
L Siaka,0,-0.8783885656009158
S di Bartolomeo,0,-0.8783885656009158
C Pervez,0,-0.8783885656009158
E Samson,0,-0.8783885656009158
Shagharai Sefat,0,-0.8783885656009158
Aziz Mohammad,0,-0.8783885656009158
Namgay Thinley,0,-0.8783885656009158
MNR Cooray,0,-0.8796026818262339
C Waiswa,0,-0.8838710538515933
K Subramanian,0,-0.8838710538515933
DS Kulkarni,0,-0.8848362614988341
Shivam Mavi,0,-0.8848362614988341
CR Suryawanshi,0,-0.8885991939021174
AR Patwa,0,-0.8885991939021174
Sidhant Singh,0,-0.8885991939021174
Anik Ahmed,0,-0.8885991939021174
AR White,0,-0.8912758419925311
N Nuntarach,0,-0.8928710318924638
GA Lamb,0,-0.8952076931148065
Rokhan Barakzai,0,-0.8952076931148065
K Weeraratne,0,-0.8994760651401661
RK Paudel,0,-0.9110540590288629
F Hand,0,-0.9146988325774268
Abdul Naser Baluch,0,-0.9146988325774268
ML Lewis,0,-0.9531022719214435
Asghar Stanikzai,0,-0.9713695810356568
RJ Harris,0,-0.9713695810356568
NM Hauritz,0,-1.0345313627121342
M Abdulla,0,-1.0511015816479479
Aaron Jones,0,-1.0813463965778525
RN Patel,0,-1.0813463965778525
DI Allan,0,-1.116286380155959
RDB Ahir,0,-1.1344214420139132
